country_code,region_name,iata,icao,airport
US,Kansas,HUT,KHUT,Hutchinson Municipal Airport
US,Kansas,HYS,KHYS,Hays Regional Airport
US,Kansas,IAB,KIAB,McConnell Air Force Base
US,Kansas,ICT,KICT,Wichita Dwight D. Eisenhower National Airport
US,Kansas,IDP,KIDP,Independence Municipal Airport
US,Kansas,JCI,KIXD,New Century AirCenter
US,Kansas,LBL,KLBL,Liberal Mid-America Regional Airport
US,Kansas,LWC,KLWC,Lawrence Regional Airport
US,Kansas,LYO,KLYO,Lyons-Rice County Municipal Airport
US,Kansas,MHK,KMHK,Manhattan Regional Airport
US,Kansas,MPR,KMPR,McPherson Airport
US,Kansas,OJC,KOJC,Johnson County Executive Airport
US,Kansas,PPF,KPPF,Tri-City Airport
US,Kansas,PTS,KPTS,Atkinson Municipal Airport
US,Kansas,PTT,KPTT,Pratt Regional Airport
US,Kansas,RSL,KRSL,Russell Municipal Airport
US,Kansas,SLN,KSLN,Salina Regional Airport
US,Kansas,TOP,KTOP,Philip Billard Municipal Airport
US,Kansas,WLD,KWLD,Strother Field
US,Kentucky,BRY,KBRY,Samuels Field
US,Kentucky,BWG,KBWG,Bowling Green-Warren County Regional Airport
US,Kentucky,CEY,KCEY,Murray-Calloway County Airport
US,Kentucky,CVG,KCVG,Cincinnati/Northern Kentucky International Airport
US,Kentucky,EKX,KEKX,Elizabethtown Regional Airport (Addington Field)
US,Kentucky,FFT,KFFT,Capital City Airport
US,Kentucky,FTK,KFTK,Godman Army Airfield
US,Kentucky,GLW,KGLW,Glasgow Municipal Airport
US,Kentucky,HOP,KHOP,Campbell Army Airfield
US,Kentucky,LEX,KLEX,Blue Grass Airport
US,Kentucky,LOU,KLOU,Bowman Field
US,Kentucky,LOZ,KLOZ,London-Corbin Airport (Magee Field)
US,Kentucky,OWB,KOWB,Owensboro-Daviess County Airport
US,Kentucky,PAH,KPAH,Barkley Regional Airport
US,Kentucky,PVL,KPBX,Pike County Airport
US,Kentucky,SDF,KSDF,Louisville International Airport (Standiford Field)
US,Kentucky,SME,KSME,Lake Cumberland Regional Airport
US,Louisiana,AEX,KAEX,Alexandria International Airport
US,Louisiana,ARA,KARA,Acadiana Regional Airport
US,Louisiana,BAD,KBAD,Barksdale Air Force Base
US,Louisiana,BCS,,Southern Seaplane Airport
US,Louisiana,BTR,KBTR,Baton Rouge Metropolitan Airport (Ryan Field)
US,Louisiana,BXA,KBXA,George R. Carr Memorial Air Field
US,Louisiana,CWF,KCWF,Chennault International Airport
US,Louisiana,DRI,KDRI,Beauregard Regional Airport
US,Louisiana,DTN,KDTN,Shreveport Downtown Airport
US,Louisiana,ESF,KESF,Esler Airfield (Esler Regional Airport)
US,Louisiana,HUM,KHUM,Houma-Terrebonne Airport
US,Louisiana,LCH,KLCH,Lake Charles Regional Airport
US,Louisiana,LFT,KLFT,Lafayette Regional Airport
US,Louisiana,MLU,KMLU,Monroe Regional Airport
US,Louisiana,MSY,KMSY,Louis Armstrong New Orleans International Airport
US,Louisiana,NBG,KNBG,NAS JRB New Orleans (Alvin Callender Field)
US,Louisiana,NEW,KNEW,Lakefront Airport
US,Louisiana,OPL,KOPL,St. Landry Parish Airport (Ahart Field)
US,Louisiana,POE,KPOE,Polk Army Airfield
US,Louisiana,PTN,KPTN,Harry P. Williams Memorial Airport
US,Louisiana,RSN,KRSN,Ruston Regional Airport
US,Louisiana,SHV,KSHV,Shreveport Regional Airport
US,Louisiana,UCE,,Eunice Airport
US,Maine,AUG,KAUG,Augusta State Airport
US,Maine,BGR,KBGR,Bangor International Airport
US,Maine,BHB,KBHB,Hancock County-Bar Harbor Airport
US,Maine,CAR,KCAR,Caribou Municipal Airport
US,Maine,FRY,KIZG,Eastern Slopes Regional Airport
US,Maine,HUL,KHUL,Houlton International Airport
US,Maine,ISS,KIWI,Wiscasset Airport
US,Maine,LEW,KLEW,Auburn/Lewiston Municipal Airport
US,Maine,LIZ,,Loring International Airport
US,Maine,MLT,KMLT,Millinocket Municipal Airport
US,Maine,NHZ,KBXM,Brunswick Executive Airport
US,Maine,OLD,KOLD,Old Town Municipal Airport and Seaplane Base (Dewitt Field)
US,Maine,OWK,KOWK,Central Maine Airport of Norridgewock
US,Maine,PNN,KPNN,Princeton Municipal Airport
US,Maine,PQI,KPQI,Northern Maine Regional Airport at Presque Isle
US,Maine,PWM,KPWM,Portland International Jetport
US,Maine,RKD,KRKD,Knox County Regional Airport
US,Maine,SFM,KSFM,Sanford Seacoast Regional Airport
US,Maine,WFK,KFVE,Northern Aroostook Regional Airport
US,Maine,WVL,KWVL,Waterville Robert LaFleur Airport
US,Maryland,ADW,KADW,Andrews Field (Andrews Air Force Base)
US,Maryland,ANP,KANP,Lee Airport
US,Maryland,APG,KAPG,Phillips Army Airfield
US,Maryland,BWI,KBWI,Baltimore/Washington International Airport
US,Maryland,CBE,KCBE,Greater Cumberland Regional Airport
US,Maryland,CGE,KCGE,Cambridge-Dorchester Airport
US,Maryland,CGS,KCGS,College Park Airport
US,Maryland,ESN,KESN,Easton Airport (Newnam Field)
US,Maryland,FDK,KFDK,Frederick Municipal Airport
US,Maryland,FME,KFME,Tipton Airport
US,Maryland,GAI,KGAI,Montgomery County Airpark
US,Maryland,HGR,KHGR,Hagerstown Regional Airport (Richard A. Henson Field)
US,Maryland,LTW,,St. Mary's County Regional Airport (Captain Walter Francis Duke Regional Airport)
US,Maryland,MTN,KMTN,Martin State Airport
US,Maryland,NHK,KNHK,NAS Patuxent River (Trapnell Field)
US,Maryland,OCE,KOXB,Ocean City Municipal Airport
US,Maryland,SBY,KSBY,Salisbury-Ocean City-Wicomico Regional Airport
US,Massachusetts,ACK,KACK,Nantucket Memorial Airport
US,Massachusetts,ARE,TJAB,Antonio (Nery) Juarbe Pol Airport
US,Massachusetts,BAF,KBAF,Westfield-Barnes Regional Airport
US,Massachusetts,BED,KBED,Laurence G. Hanscom Field
US,Massachusetts,BOS,KBOS,Logan International Airport
US,Massachusetts,BQN,TJBQ,Rafael Hernandez Airport
US,Massachusetts,BVY,KBVY,Beverly Municipal Airport
US,Massachusetts,CPX,TJCP,Benjamin Rivera Noriega Airport
US,Massachusetts,EWB,KEWB,New Bedford Regional Airport
US,Massachusetts,FAJ,TJFA,Diego Jimenez Torres Airport
US,Massachusetts,FMH,KFMH,Otis Air National Guard Base
US,Massachusetts,GBR,KGBR,Walter J. Koladza Airport
US,Massachusetts,GDM,KGDM,Gardner Municipal Airport
US,Massachusetts,HUC,,Humacao Airport
US,Massachusetts,HYA,KHYA,Barnstable Municipal Airport (Boardman/Polando Field)
US,Massachusetts,LWM,KLWM,Lawrence Municipal Airport
US,Massachusetts,MAZ,TJMZ,Eugenio Maria de Hostos Airport
US,Massachusetts,MMN,,Minute Man Air Field
US,Massachusetts,MVY,KMVY,Martha's Vineyard Airport
US,Massachusetts,MXG,,Marlboro Airport
US,Massachusetts,NRR,TJRV,Jose Aponte de la Torre Airport
US,Massachusetts,ORH,KORH,Worcester Regional Airport
US,Massachusetts,OWD,KOWD,Norwood Memorial Airport
US,Massachusetts,PMX,,Metropolitan Airport
US,Massachusetts,PSF,KPSF,Pittsfield Municipal Airport
US,Massachusetts,PVC,KPVC,Provincetown Municipal Airport
US,Massachusetts,PYM,KPYM,Plymouth Municipal Airport
US,Massachusetts,UWA,,Ware Airport
US,Massachusetts,VQS,TJVQ,Antonio Rivera Rodriguez Airport
US,Michigan,ACB,KACB,Antrim County Airport
US,Michigan,ADG,KADG,Lenawee County Airport
US,Michigan,AMN,KAMN,Gratiot Community Airport
US,Michigan,APN,KAPN,Alpena County Regional Airport
US,Michigan,ARB,KARB,Ann Arbor Municipal Airport
US,Michigan,AZO,KAZO,Kalamazoo/Battle Creek International Airport
US,Michigan,BEH,KBEH,Southwest Michigan Regional Airport
US,Michigan,BTL,KBTL,W. K. Kellogg Airport
US,Michigan,CAD,KCAD,Wexford County Airport
US,Michigan,CIU,KCIU,Chippewa County International Airport
US,Michigan,CMX,KCMX,Houghton County Memorial Airport
US,Michigan,DRE,KDRM,Drummond Island Airport
US,Michigan,DTW,KDTW,Detroit Metro Wayne County Airport
US,Michigan,ECA,,Iosco County Airport
US,Michigan,ESC,KESC,Delta County Airport
US,Michigan,FNT,KFNT,Bishop International Airport
US,Michigan,GDW,KGDW,Gladwin Zettel Memorial Airport
US,Michigan,GLR,KGLR,Gaylord Regional Airport
US,Michigan,GRR,KGRR,Gerald R. Ford International Airport
US,Michigan,HAI,KHAI,Three Rivers Municipal Airport (Dr. Haines Flying Field)
US,Michigan,HLM,KHLM,Park Township Airport
US,Michigan,HTL,KHTL,Roscommon County-Blodgett Memorial Airport
US,Michigan,IMT,KIMT,Ford Airport
US,Michigan,IRS,KIRS,Kirsch Municipal Airport
US,Michigan,ISQ,KISQ,Schoolcraft County Airport
US,Michigan,IWD,KIWD,Gogebic-Iron County Airport
US,Michigan,JXN,KJXN,Jackson County Airport (Reynolds Field)
US,Michigan,LAN,KLAN,Capital Region International Airport
US,Michigan,LDM,KLDM,Mason County Airport
US,Michigan,MBL,KMBL,Manistee County Blacker Airport
US,Michigan,MBS,KMBS,MBS International Airport
US,Michigan,MCD,KMCD,Mackinac Island Airport
US,Michigan,MKG,KMKG,Muskegon County Airport
US,Michigan,MNM,KMNM,Menominee-Marinette Twin County Airport
US,Michigan,MOP,KMOP,Mount Pleasant Municipal Airport
US,Michigan,MQT,KSAW,Sawyer International Airport
US,Michigan,MTC,KMTC,Selfridge Air National Guard Base
US,Michigan,NLE,,Jerry Tyler Memorial Airport
US,Michigan,OSC,KOSC,Oscoda-Wurtsmith Airport
US,Michigan,PHN,KPHN,St. Clair County International Airport
US,Michigan,PLN,KPLN,Pellston Regional Airport (Emmet County)
US,Michigan,PTK,KPTK,Oakland County International Airport
US,Michigan,RCT,KRCT,Nartron Field
US,Michigan,TVC,KTVC,Cherry Capital Airport
US,Michigan,TZC,KCFS,Tuscola Area Airport
US,Michigan,WBK,,West Branch Community Airport
US,Michigan,WBR,KRQB,Roben-Hood Airport
US,Minnesota,AEL,KAEL,Albert Lea Municipal Airport
US,Minnesota,AUM,KAUM,Austin Municipal Airport
US,Minnesota,AXN,KAXN,Alexandria Municipal Airport (Chandler Field)
US,Minnesota,BBB,KBBB,Benson Municipal Airport
US,Minnesota,BDE,KBDE,Baudette International Airport
US,Minnesota,BJI,KBJI,Bemidji Regional Airport
US,Minnesota,BRD,KBRD,Brainerd Lakes Regional Airport
US,Minnesota,CKN,KCKN,Crookston Municipal Airport (Kirkwood Field)
US,Minnesota,DLH,KDLH,Duluth International Airport
US,Minnesota,DTL,KDTL,Detroit Lakes Airport (Wething Field)
US,Minnesota,EVM,KEVM,Eveleth-Virginia Municipal Airport
US,Minnesota,FBL,KFBL,Faribault Municipal Airport
US,Minnesota,FCM,KFCM,Flying Cloud Airport
US,Minnesota,FFM,KFFM,Fergus Falls Municipal Airport (Einar Mickelson Field)
US,Minnesota,FRM,KFRM,Fairmont Municipal Airport
US,Minnesota,GPZ,KGPZ,Grand Rapids-Itasca County Airport (Gordon Newstrom Field)
US,Minnesota,GRM,KCKC,Grand Marais/Cook County Airport
US,Minnesota,HIB,KHIB,Range Regional Airport
US,Minnesota,ILL,KBDH,Willmar Municipal Airport (John L. Rice Field)
US,Minnesota,INL,KINL,Falls International Airport
US,Minnesota,LYU,KELO,Ely Municipal Airport
US,Minnesota,MIC,KMIC,Crystal Airport
US,Minnesota,MJQ,KMJQ,Jackson Municipal Airport
US,Minnesota,MKT,KMKT,Mankato Regional Airport
US,Minnesota,MML,KMML,Southwest Minnesota Regional Airport (Marshall/Ryan Field)
US,Minnesota,MOX,KMOX,Morris Municipal Airport
US,Minnesota,MSP,KMSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field)
US,Minnesota,MVE,KMVE,Montevideo-Chippewa County Airport
US,Minnesota,MWM,KMWM,Windom Municipal Airport
US,Minnesota,NSL,KDVP,Slayton Municipal Airport
US,Minnesota,ONA,KONA,Winona Municipal Airport (Max Conrad Field)
US,Minnesota,OTG,KOTG,Worthington Municipal Airport
US,Minnesota,OWA,KOWA,Owatonna Degner Regional Airport
US,Minnesota,PKD,KPKD,Park Rapids Municipal Airport (Konshok Field)
US,Minnesota,ROX,KROX,Roseau Municipal Airport (Rudy Billberg Field)
US,Minnesota,RRT,KRRT,Warroad International Memorial Airport (Swede Carlson Field)
US,Minnesota,RST,KRST,Rochester International Airport
US,Minnesota,RWF,KRWF,Redwood Falls Municipal Airport
US,Minnesota,STC,KSTC,St. Cloud Regional Airport
US,Minnesota,STP,KSTP,St. Paul Downtown Airport (Holman Field)
US,Minnesota,SYN,KSYN,Stanton Airfield
US,Minnesota,TVF,KTVF,Thief River Falls Regional Airport
US,Minnesota,ULM,KULM,New Ulm Municipal Airport
US,Mississippi,BIX,KBIX,Keesler Air Force Base
US,Mississippi,CBM,KCBM,Columbus Air Force Base
US,Mississippi,CKM,KCKM,Fletcher Field
US,Mississippi,CRX,KCRX,Roscoe Turner Airport
US,Mississippi,DXE,KMBO,Bruce Campbell Field
US,Mississippi,GLH,KGLH,Mid-Delta Regional Airport
US,Mississippi,GPT,KGPT,Gulfport-Biloxi International Airport
US,Mississippi,GTR,KGTR,Golden Triangle Regional Airport
US,Mississippi,GWO,KGWO,Greenwood-Leflore Airport
US,Mississippi,HBG,KHBG,Hattiesburg Bobby L. Chain Municipal Airport
US,Mississippi,HEZ,KHEZ,Natchez-Adams County Airport (Hardy-Anders Field)
US,Mississippi,HKS,KHKS,Hawkins Field
US,Mississippi,JAN,KJAN,Jackson-Evers International Airport
US,Mississippi,LMS,KLMS,Louisville Winston County Airport
US,Mississippi,LUL,KLUL,Hesler-Noble Field
US,Mississippi,MCB,KMCB,McComb-Pike County Airport (John E. Lewis Field)
US,Mississippi,MEI,KMEI,Meridian Regional Airport (Key Field)
US,Mississippi,MMS,KMMS,Selfs Airport
US,Mississippi,OLV,KOLV,Olive Branch Airport
US,Mississippi,OSX,KOSX,Kosciusko-Attala County Airport
US,Mississippi,PCU,,Poplarville-Pearl River County Airport
US,Mississippi,PGL,KPQL,Trent Lott International Airport
US,Mississippi,PIB,KPIB,Hattiesburg-Laurel Regional Airport
US,Mississippi,RFK,,Rollang Field
US,Mississippi,TUP,KTUP,Tupelo Regional Airport
US,Mississippi,UBS,KUBS,Columbus-Lowndes County Airport
US,Mississippi,UOX,KUOX,University-Oxford Airport
US,Mississippi,UTM,KUTA,Tunica Municipal Airport
US,Mississippi,VKS,KVKS,Vicksburg Municipal Airport
US,Missouri,AIZ,KAIZ,Lee C. Fine Memorial Airport
US,Missouri,BKG,KBBG,Branson Airport
US,Missouri,BUM,KBUM,Butler Memorial Airport
US,Missouri,CGI,KCGI,Cape Girardeau Regional Airport
US,Missouri,COU,KCOU,Columbia Regional Airport
US,Missouri,DMO,KDMO,Sedalia Regional Airport
US,Missouri,EOS,KEOS,Neosho Hugh Robinson Airport
US,Missouri,FAM,KFAM,Farmington Regional Airport
US,Missouri,IRK,KIRK,Kirksville Regional Airport
US,Missouri,JEF,KJEF,Jefferson City Memorial Airport
US,Missouri,JLN,KJLN,Joplin Regional Airport
US,Missouri,KNK,PFKK,Kokhanok Airport
US,Missouri,KNT,KTKX,Kennett Memorial Airport
US,Missouri,MAW,KMAW,Malden Regional Airport
US,Missouri,MBY,KMBY,Omar N. Bradley Airport
US,Missouri,MCI,KMCI,Kansas City International Airport
US,Missouri,MHL,KMHL,Marshall Memorial Municipal Airport
US,Missouri,MKC,KMKC,Charles B. Wheeler Downtown Airport
US,Missouri,NVD,KNVD,Nevada Municipal Airport
US,Missouri,OSB,,Grand Glaize-Osage Beach Airport
US,Missouri,PLK,KPLK,M. Graham Clark Downtown Airport
US,Missouri,POF,KPOF,Poplar Bluff Municipal Airport
US,Missouri,SGF,KSGF,Springfield-Branson National Airport
US,Missouri,SIK,KSIK,Sikeston Memorial Municipal Airport
US,Missouri,STJ,KSTJ,Rosecrans Memorial Airport
US,Missouri,STL,KSTL,Lambert-St. Louis International Airport
US,Missouri,SUS,KSUS,Spirit of St. Louis Airport
US,Missouri,SZL,KSZL,Whiteman Air Force Base
US,Missouri,TBN,KTBN,Waynesville-St. Robert Regional Airport (Forney Field)
US,Missouri,TRX,KTRX,Trenton Municipal Airport
US,Missouri,VIH,KVIH,Rolla National Airport
US,Missouri,VRS,,Roy Otten Memorial Airfield
US,Montana,BDX,,Broadus Airport
US,Montana,BIL,KBIL,Billings Logan International Airport
US,Montana,BTM,KBTM,Bert Mooney Airport
US,Montana,BZN,KBZN,Bozeman Yellowstone International Airport (Gallatin Field)
US,Montana,CTB,KCTB,Cut Bank Municipal Airport
US,Montana,DLN,KDLN,Dillon Airport
US,Montana,DRU,,Drummond Airport
US,Montana,FCA,KGPI,Glacier Park International Airport
US,Montana,GDV,KGDV,Dawson Community Airport
US,Montana,GGW,KGGW,Glasgow Airport (Wokal Field)
US,Montana,GTF,KGTF,Great Falls International Airport
US,Montana,HLN,KHLN,Helena Regional Airport
US,Montana,HVR,KHVR,Havre City-County Airport
US,Montana,JDN,KJDN,Jordan Airport
US,Montana,LVM,KLVM,Mission Field
US,Montana,LWT,KLWT,Lewistown Municipal Airport
US,Montana,MLK,,Malta Airport
US,Montana,MLS,KMLS,Miles City Airport (Frank Wiley Field)
US,Montana,MSO,KMSO,Missoula International Airport
US,Montana,OLF,KOLF,L. M. Clayton Airport
US,Montana,PWD,KPWD,Sher-Wood Airport
US,Montana,RPX,KRPX,Roundup Airport
US,Montana,SBX,KSBX,Shelby Airport
US,Montana,SDY,KSDY,Sidney-Richland Municipal Airport
US,Montana,THM,KTHM,Thompson Falls Airport
US,Montana,WYS,KWYS,Yellowstone Airport
US,Nebraska,AHF,,Arapahoe Municipal Airport
US,Nebraska,AIA,KAIA,Alliance Municipal Airport
US,Nebraska,ANW,KANW,Ainsworth Regional Airport
US,Nebraska,BBW,KBBW,Broken Bow Municipal Airport
US,Nebraska,BFF,KBFF,Western Nebraska Regional Airport (William B. Heilig Field)
US,Nebraska,BIE,KBIE,Beatrice Municipal Airport
US,Nebraska,BUB,KBUB,Cram Field
US,Nebraska,CDR,KCDR,Chadron Municipal Airport
US,Nebraska,EAR,KEAR,Kearney Regional Airport
US,Nebraska,EPG,,Browns Airport
US,Nebraska,FBY,KFBY,Fairbury Municipal Airport
US,Nebraska,FET,KFET,Fremont Municipal Airport
US,Nebraska,GRI,KGRI,Central Nebraska Regional Airport
US,Nebraska,GRN,KGRN,Gordon Municipal Airport
US,Nebraska,HDE,KHDE,Brewster Field
US,Nebraska,HSI,KHSI,Hastings Municipal Airport
US,Nebraska,IML,KIML,Imperial Municipal Airport
US,Nebraska,LBF,KLBF,North Platte Regional Airport (Lee Bird Field)
US,Nebraska,LNK,KLNK,Lincoln Airport
US,Nebraska,LXN,KLXN,Jim Kelly Field
US,Nebraska,MCK,KMCK,McCook Ben Nelson Regional Airport
US,Nebraska,MHN,KMHN,Hooker County Airport
US,Nebraska,MIQ,KMLE,Millard Airport
US,Nebraska,OFF,KOFF,Offutt Air Force Base
US,Nebraska,OFK,KOFK,Norfolk Regional Airport (Karl Stefan Memorial Field)
US,Nebraska,OGA,KOGA,Searle Field
US,Nebraska,OKS,KOKS,Garden County Airport
US,Nebraska,OLU,KOLU,Columbus Municipal Airport
US,Nebraska,ONL,KONL,O'Neill Municipal Airport (John L. Baker Field)
US,Nebraska,SCB,KSCB,Scribner State Airport
US,Nebraska,SNY,KSNY,Sidney Municipal Airport (Lloyd W. Carr Field)
US,Nebraska,VTN,KVTN,Miller Field
US,Nevada,ASQ,,Austin Airport
US,Nevada,BAM,KBAM,Battle Mountain Airport (Lander County Airport)
US,Nevada,BLD,,Boulder City Municipal Airport
US,Nevada,BTY,KBTY,Beatty Airport
US,Nevada,CSN,KCXP,Carson Airport
US,Nevada,DRA,KDRA,Desert Rock Airport
US,Nevada,EKO,KEKO,Elko Regional Airport
US,Nevada,ELY,KELY,Ely Airport
US,Nevada,EUE,,Eureka Airport
US,Nevada,EYR,,Yerington Municipal Airport
US,Nevada,FLX,KFLX,Fallon Municipal Airport
US,Nevada,GAB,KGAB,Gabbs Airport
US,Nevada,HSH,KHND,Henderson Executive Airport
US,Nevada,HTH,KHTH,Hawthorne Industrial Airport
US,Nevada,INS,KINS,Creech Air Force Base
US,Nevada,KPT,,Jackpot Airport (Hayden Field)
US,Nevada,LAS,KLAS,Harry Reid International Airport
US,Nevada,LOL,KLOL,Derby Field
US,Nevada,LSV,KLSV,Nellis Air Force Base
US,Nevada,LWL,KLWL,Wells Municipal Airport (Harriet Field)
US,Nevada,MEV,KMEV,Minden-Tahoe Airport
US,Nevada,MFH,,Mesquite Airport
US,Nevada,NFL,KNFL,NAS Fallon (Van Voorhis Field)
US,Nevada,RNO,KRNO,Reno-Tahoe International Airport
US,Nevada,TPH,KTPH,Tonopah Airport
US,Nevada,UCC,KUCC,Yucca Airstrip
US,Nevada,VGT,KVGT,North Las Vegas Airport
US,Nevada,WMC,KWMC,Winnemucca Municipal Airport
US,Nevada,XSD,KTNX,Tonopah Test Range Airport
US,New Hampshire,AFN,KAFN,Jaffrey Airport-Silver Ranch
US,New Hampshire,ASH,KASH,Nashua Airport (Boire Field)
US,New Hampshire,BML,KBML,Berlin Regional Airport
US,New Hampshire,CNH,KCNH,Claremont Municipal Airport
US,New Hampshire,CON,KCON,Concord Municipal Airport
US,New Hampshire,EEN,KEEN,Dillant-Hopkins Airport
US,New Hampshire,ERR,KERR,Errol Airport
US,New Hampshire,HIE,KHIE,Mount Washington Regional Airport
US,New Hampshire,LCI,KLCI,Laconia Municipal Airport
US,New Hampshire,LEB,KLEB,Lebanon Municipal Airport
US,New Hampshire,MHT,KMHT,Manchester-Boston Regional Airport
US,New Hampshire,NWH,,Parlin Field
US,New Hampshire,PSM,KPSM,Portsmouth International Airport at Pease
US,New Jersey,ACY,KACY,Atlantic City International Airport
US,New Jersey,BLM,KBLM,Monmouth Executive Airport
US,New Jersey,CDW,KCDW,Essex County Airport
US,New Jersey,EWR,KEWR,Newark Liberty International Airport
US,New Jersey,JVI,,Central Jersey Regional Airport
US,New Jersey,LDJ,KLDJ,Linden Airport
US,New Jersey,LLY,KVAY,South Jersey Regional Airport
US,New Jersey,MIV,KMIV,Millville Municipal Airport
US,New Jersey,MJX,KMJX,Robert J. Miller Air Park (Ocean County Airport)
US,New Jersey,MMU,KMMU,Morristown Municipal Airport
US,New Jersey,NEL,KNEL,NAES Lakehurst (Maxfield Field)
US,New Jersey,PCT,,Princeton Airport
US,New Jersey,TEB,KTEB,Teterboro Airport
US,New Jersey,TTN,KTTN,Trenton-Mercer Airport
